Symbol,Volume,Close,Change_%,Market_Cap_Est
UAL,7628700.0,92.25,0.6986130175575178,703747575.0
FAST,7628200.0,46.060001373291016,-0.30302897691885256,351354902.4757385
KDP,7624000.0,33.540000915527344,-1.2076578444724926,255708966.97998047
FITB,7556300.0,43.029998779296875,0.3966359461606132,325147579.776001
QCOM,7430200.0,154.8000030517578,1.1500325685027832,1150194982.675171
PG,7336400.0,155.10000610351562,0.8583738683163913,1137875684.777832
PPL,7252700.0,35.97999954223633,0.8125551322109564,260952142.67997742
HPQ,7173200.0,25.059999465942383,0.4006425686607325,179760388.1690979
NDAQ,7142300.0,89.37000274658203,-1.4011437021384694,638307370.6169128
DVN,7129600.0,32.849998474121094,-0.934865424359189,234207349.12109375
PARA,6845200.0,12.989999771118164,0.0,88919146.43325806
